tg_ecotypeid,ecotypeid,ecotypeids_merged,name,othername,country,sitename,latitude,longitude,collector,collectiondate,250k,1001g,fullseq_data,producer,comment,completed,release_status,seq_by,picture,public_URL,UC_HPC_loc,location_qc,GMI_methylome,GMI_transcriptome,CS_1001,CS_regmap,regmap_1001_check,CS_number
5668,5668,,UKNW99-008,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5669,5669,,UKNW99-009,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5670,5670,,UKNW99-010,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,Y,,N,,,,,,,,,,,,,CS77822,,
5671,5671,,UKNW99-012,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5672,5672,,UKNW99-016,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5673,5673,,UKNW99-017,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5674,5674,,UKNW99-018,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5675,5675,,UKNW99-021,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5676,5676,,UKNW99-023,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5677,5677,,UKNW99-024,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5678,5678,,UKNW99-025,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,Y,,N,,,,,,,,,,,,,CS77823,,
5679,5679,,UKNW99-026,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5680,5680,,UKNW99-027,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5681,5681,,UKNW99-028,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5682,5682,,UKNW99-038,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5683,5683,,UKNW99-040,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5684,5684,,UKNW99-047,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5685,5685,,UKNW99-048,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5686,5686,,UKNW99-049,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5687,5687,,UKNW99-050,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5688,5688,,UKNW99-052,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5689,5689,,UKNW99-053,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5690,5690,,UKNW99-054,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5691,5691,,UKNW99-055,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5692,5692,,UKNW99-056,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5693,5693,,UKNW99-069,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5694,5694,,UKNW99-070,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5695,5695,,UKNW99-071,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5696,5696,,UKNW99-075,,UK,Keswick,54.6,-3.1,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5749,5749,,Ksk-1,UKID44,UK,Keswick,54.6,-3.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77857,,
5750,5750,,Ksk-2,UKID45,UK,Keswick,54.6,-3.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77858,,
7191,7191,,Ksk-1,CS28424,UK,Keswick,54.6,-3.1,Eric Holub,,N,,N,,,,,,,,,,,,,,,
5697,5697,,UKNW99-088,,UK,nr. Nibthwaite Grange,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5434,5434,,UKNW06-155,,UK,Satterthwaite,54.3,-3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5435,5435,,UKNW06-156,,UK,Satterthwaite,54.3,-3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5436,5436,,UKNW06-157,,UK,Satterthwaite,54.3,-3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5437,5437,,UKNW06-158,,UK,Satterthwaite,54.3,-3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5438,5438,,UKNW06-159,,UK,Satterthwaite,54.3,-3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5488,5488,,UKNW06-236,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5489,5489,,UKNW06-237,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5490,5490,,UKNW06-244,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5491,5491,,UKNW06-245,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5492,5492,,UKNW06-249,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5493,5493,,UKNW06-254,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5494,5494,,UKNW06-259,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,Y,,N,,,,,,,,,,,,,CS77812,,
5495,5495,,UKNW06-260,,UK,Scawgill Bridge,54.6,-3.3,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5461,5461,,UKNW06-197,,UK,"Skelfold rd, past church",54.4,-3,Eric Holub,2006-08-06 0:00:00,Y,,N,,,,,,,,,,,,,CS77809,,
5462,5462,,UKNW06-198,,UK,"Skelfold rd, past church",54.4,-3,Eric Holub,2006-08-06 0:00:00,N,,N,,,,,,,,,,,,,,,
5470,5470,,UKNW06-212,,UK,Thirlmere,54.7,-3.4,Eric Holub,2006-06-08 00:00:00,N,,Y,Joy Bergelson remain of the 200,not_sequenced,N,germination fail,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5470.png,,,,,,CS78793,,,
5471,5471,,UKNW06-213,,UK,Thirlmere,54.7,-3.4,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5472,5472,,UKNW06-214,,UK,Thirlmere,54.7,-3.4,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5706,5706,,UKNW99-116,,UK,Ullock,54.6,-3.4,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5698,5698,,UKNW99-091,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5699,5699,,UKNW99-092,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5700,5700,,UKNW99-093,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5701,5701,,UKNW99-094,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5702,5702,,UKNW99-095,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5703,5703,,UKNW99-096,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5704,5704,,UKNW99-097,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5705,5705,,UKNW99-098,,UK,Ulpha,54.3,-3.2,Eric Holub,1999-05-30 00:00:00,N,,N,,,,,,,,,,,,,,,
5644,5644,,UKNW06-481,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5644.png,,,,,,CS78798,,,CS78798
5645,5645,,UKNW06-482,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,Y,,N,,,,,,,,,,,,,CS77821,,
5646,5646,,UKNW06-483,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5647,5647,,UKNW06-484,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5648,5648,,UKNW06-485,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5649,5649,,UKNW06-486,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5650,5650,,UKNW06-487,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5651,5651,,UKNW06-488,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS79006
5652,5652,,UKNW06-489,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5653,5653,,UKNW06-490,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5654,5654,,UKNW06-491,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5655,5655,,UKNW06-492,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5656,5656,,UKNW06-493,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5657,5657,,UKNW06-494,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5658,5658,,UKNW06-495,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5659,5659,,UKNW06-496,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5660,5660,,UKNW06-497,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5661,5661,,UKNW06-498,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5662,5662,,UKNW06-499,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5663,5663,,UKNW06-500,,UK,Windemere,54.4,-2.9,Eric Holub,2006-06-08 00:00:00,N,,N,,,,,,,,,,,,,,,
5708,5708,,UKID1,,UK,Aberfeldy,56.8,-3.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77824,,
5709,5709,,UKID2,,UK,Acorn Bank,54.6,-2.6,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77825,,
5710,5710,,UKID3,,UK,Ambleside,54.4,-3,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77826,,
5711,5711,,Asp-1,UKID4,UK,Aspatria,54.8,-3.3,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77827,,
5712,5712,,UKID5,,UK,Bangor,53.2,-4.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77828,,
5713,5713,,Bea-1,UKID6,UK,Bearsted,51.3,0.5,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77829,,
5714,5714,,UKID7,,UK,Becconsfield,51.6,-0.6,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5715,5715,,Bid-1,UKID8,UK,Biddenden,51.1,0.6,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77830,,
5716,5716,,UKID9,,UK,Biggar,55.6,-3.5,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77831,,
5718,5718,,UKID11,,UK,Braemar,57,-3.4,Eric Holub,1992-01-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS79008
5721,5721,,UKID14,,UK,Cambo,55.2,-2,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77835,,
5722,5722,,UKID15,,UK,Chilham (BR Station),51.2,1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77836,,
5724,5724,,UKID17,,UK,Chiselhurst,51.4,0.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77838,,
5726,5726,,Cnt-1,UKID19,UK,Canterbury (Sullivan garden),51.3,1.1,Eric Holub,1992-01-01 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5726.png,,,,,,CS78782,,,CS78782
7064,7064,,Cnt-1,CS28160,UK,Canterbury (Sullivan garden),51.3,1.1,Eric Holub,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7064.png,,/group/arabidopsis/EckerLab/raw_data/Cnt-1,,,,CS76467,CS78206,,CS76467
5727,5727,,UKID20,,UK,Canterbury (UKC),51.3,1.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77839,,
5730,5730,,UKID23,,UK,Cragside,55.3,-1.8,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77842,,
5731,5731,,Crl-1,UKID24,UK,Carlisle,54.9,-2.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77843,,
5732,5732,,UKID25,,UK,Carlisle,54.9,-2.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77844,,
5733,5733,,Cul-1,UKID26,UK,Culgaith,54.7,-2.6,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77845,,
5734,5734,,Duc-1,UKID27,UK,Dunvegen Castle,57.4,-6.6,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5735,5735,,UKID28,,UK,Dunich Heath,52.3,-1.7,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77846,,
5820,5820,,Edi-2,UKID30,UK,Edinburgh-2,55.9,-3.3,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77898,,
5736,5736,,Ema-1,UKID31,UK,Ema,51.3,0.5,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77847,,
7109,7109,,Ema-1,CS28229,UK,Ema,51.3,0.5,Eric Holub,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7109.png,,/group/arabidopsis/EckerLab/raw_data/Ema-1,,,,CS76480,CS78222,,CS76480
5737,5737,,UKID32,,UK,Emmetts Garden,51.3,0.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77848,,
5738,5738,,UKID33,,UK,Fountains Abbey,54.1,-1.6,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77849,,
5739,5739,,UKID34,,UK,Farnham,52.2,1.4,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77850,,
5740,5740,,UKID35,,UK,Faversham,51.3,0.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77851,,
5743,5743,,God-1,UKID38,UK,Godmersham,51.2,0.9,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5744,5744,,UKID39,,UK,Hawick,55.4,-2.8,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77854,,
5745,5745,,Hil-1,UKID40,UK,Hillier Arboretum,51,-1.5,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77855,,
5746,5746,,Igt-1,UKID41,UK,Igtham,51.3,0.3,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77856,,
5747,5747,,UKID42,,UK,Inverness,57.5,-4.2,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5751,5751,,Kyl-1,UKID46,UK,Kyle of Localsh,57.3,-5.7,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77859,,
5753,5753,,UKID48,,UK,Lazonby,54.7,-2.7,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77861,,
5754,5754,,Leg-1,UKID49,UK,Legburthwaite,54.6,-3,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5755,5755,,Lha-1,UKID50,UK,Lower Harbleown,51.3,1.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77862,,
5756,5756,,UKID51,,UK,Little Welnethham,52.2,0.8,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77863,,
5758,5758,,UKID53,,UK,Mithian St. Agnes,50.3,-5.2,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77864,,
5759,5759,,UKID54,,UK,Norwich,52.6,1.3,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77865,,
5760,5760,,UKID55,,UK,Nottingham,53,-1.1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77866,,
5761,5761,,UKID56,,UK,Nunnery Walk,54.8,-2.8,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5763,5763,,UKID57,,UK,Peebles,51.2,0.4,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77868,,
5764,5764,,UKID59,,UK,Penrith,54.7,-2.8,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5765,5765,,Pet-1,UKID60,UK,Peterculter,57.1,-2.3,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5766,5766,,UKID61,,UK,Port Lympne,51.1,1,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5767,5767,,Poo-1,UKID62,UK,Pooley Bridge,54.6,-2.8,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77869,,
5768,5768,,UKID63,,UK,Ripon,54.1,-1.5,Eric Holub,1992-01-01 0:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,"Monsanto,MPI",http://gwapp.gmi.oeaw.ac.at/public/plants/5768.png,,,,,,CS78786,,,CS78786
5769,5769,,UKID64,,UK,Rough Common,51.3,1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77870,,
5770,5770,,UKID65,,UK,Rothbury,55.3,-1.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77871,,
5773,5773,,UKID68,,UK,Sevenoaks,51.3,0.2,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5774,5774,,Sis-1,UKID69,UK,Sissinghurst garden,51.1,0.6,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77873,,
5775,5775,,UKID70,,UK,Sittingbourne,51.3,0.7,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5776,5776,,UKID71,,UK,Stanton-by-Dale,52.9,-1.3,Eric Holub,1992-01-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS79009
5777,5777,,UKID72,,UK,Smarden,51.1,0.7,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77874,,
5778,5778,,Sna-1,UKID73,UK,Snape Malting,52.2,1.5,Eric Holub,1992-01-01 0:00:00,N,,Y,Joy Bergelson remain of the 200,,Y,done,MPI,http://gwapp.gmi.oeaw.ac.at/public/plants/5778.png,,,,,,CS78788,,,
5779,5779,,UKID74,,UK,Taunton,51,-3.1,Eric Holub,1992-01-01 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5779.png,,,,,,CS78789,,,CS78789
5780,5780,,UKID75,,UK,Southwell Minster,53.1,-1,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77875,,
5781,5781,,UKID76,,UK,Sizergh castle,54.3,-2.8,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77876,,
5783,5783,,UKID78,,UK,Tewkesbury Abbey,52,-2.2,Eric Holub,1992-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5785,5785,,UKID80,,UK,Unthank,54.7,-2.9,Eric Holub,1992-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77879,,
5786,5786,,UKID81,,UK,Wendover,51.8,-0.7,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5787,5787,,UKID82,,UK,Wigton,54.8,-3.2,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77880,,
5788,5788,,UKID83,,UK,Wimbourne Minster,50.8,-2,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77881,,
5789,5789,,Wis-1,UKID84,UK,Wisley Garden,51.3,-0.5,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77882,,
5790,5790,,Wma-1,UKID85,UK,West Malling,51.3,0.4,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5791,5791,,UKID86,,UK,Wye (college),51.2,0.9,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5792,5792,,UKID87,,UK,Bognor Regis,50.8,-0.7,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77883,,
5793,5793,,UKID88,,UK,Leeds Castle,51.3,0.6,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77884,,
5794,5794,,UKID89,,UK,Betws-y-coed,53.1,-3.8,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5795,5795,,UKID90,,UK,Bakewell House,53.2,-1.7,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77885,,
5796,5796,,UKID91,,UK,Roydon,52.8,0.5,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5797,5797,,UKID92,,UK,Chesham,51.7,-0.6,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5798,5798,,UKID93,,UK,Ruthin,53.1,-3.3,Eric Holub,1994-01-01 00:00:00,Y,Y,Y,,,Y,,MPI,,,,,,,,CS77886,,CS79010
5799,5799,,UKID95,,UK,Firth of Forth bridge,56,-3.4,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77887,,
5800,5800,,UKID96,,UK,Lochcarron (Barlow),57.4,-5.5,Eric Holub,1995-01-01 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5800.png,,,,,,CS78791,,,CS78791
5801,5801,,UKID97,,UK,Shaftsbury,51,-2.2,Eric Holub,1994-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5802,5802,,UKID98,,UK,Kenilworth,52.3,-1.6,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77888,,
5803,5803,,UKID99,,UK,Saundersfoot,51.7,-4.7,Eric Holub,1994-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77889,,
5804,5804,,UKID100,,UK,Portsmouth (Gunn),50.8,-1.1,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77890,,
5805,5805,,UKID101,,UK,Hardwick Hall,53.2,-1.4,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77891,,
5806,5806,,UKID102,,UK,Chatsworth House,53.2,-1.6,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5807,5807,,UKID103,,UK,Whipsnade Zoo,51.8,-0.5,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77892,,
5808,5808,,UKID104,,UK,Mount Ephraim gardens,51.3,1,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5809,5809,,UKID105,,UK,Sheffield Park,51,0,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5810,5810,,UKID106,,UK,Kingston Lacy,50.8,-2.1,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5811,5811,,UKID107,,UK,Chirk,52.9,-3.1,Eric Holub,1995-01-01 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/5811.png,,,,,,CS78778,,,CS78778
5812,5812,,UKID108,,UK,Malvern Hill summit (north end),52.1,-2.3,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77893,,
5813,5813,,UKID109,,UK,Ledbury,52,-2.4,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77894,,
5814,5814,,UKID110,,UK,Baddesley Clinton NT,52.3,-1.7,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5815,5815,,UKID111,,UK,Corfe Castle,50.6,-2.1,Eric Holub,1995-01-01 00:00:00,N,,N,,,,,,,,,,,,,,,
5816,5816,,UKID112,,UK,Batsford (Cotswold Raptor Centre),52,-1.7,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77895,,
5817,5817,,UKID113,,UK,Warwick (castle mound),52.3,-1.5,Eric Holub,1995-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77896,,
